,Date,Time,Nitrogen dioxide,Status,Day_of_week,Season
433,2024-01-19,02:00:00,1.63818,V ,Friday,Winter
434,2024-01-19,03:00:00,1.37584,V ,Friday,Winter
435,2024-01-19,04:00:00,2.0008,V ,Friday,Winter
436,2024-01-19,05:00:00,2.18417,V ,Friday,Winter
437,2024-01-19,06:00:00,2.37914,V ,Friday,Winter
438,2024-01-19,07:00:00,2.23194,V ,Friday,Winter
439,2024-01-19,08:00:00,5.09465,V ,Friday,Winter
440,2024-01-19,09:00:00,8.56878,V ,Friday,Winter
441,2024-01-19,10:00:00,6.41691,V ,Friday,Winter
442,2024-01-19,11:00:00,4.6337,V ,Friday,Winter
443,2024-01-19,12:00:00,4.43679,V ,Friday,Winter
444,2024-01-19,13:00:00,4.34704,V ,Friday,Winter
445,2024-01-19,14:00:00,4.44647,V ,Friday,Winter
446,2024-01-19,15:00:00,5.02946,V ,Friday,Winter
447,2024-01-19,16:00:00,5.70414,V ,Friday,Winter
448,2024-01-19,17:00:00,4.71051,V ,Friday,Winter
449,2024-01-19,18:00:00,5.99853,V ,Friday,Winter
450,2024-01-19,19:00:00,4.94745,V ,Friday,Winter
451,2024-01-19,20:00:00,6.76683,V ,Friday,Winter
452,2024-01-19,21:00:00,7.57322,V ,Friday,Winter
453,2024-01-19,22:00:00,7.67458,V ,Friday,Winter
454,2024-01-19,23:00:00,4.95326,V ,Friday,Winter
455,2024-01-19,24:00:00,3.75692,V ,Friday,Winter
456,2024-01-20,01:00:00,2.98244,V ,Saturday,Winter
457,2024-01-20,02:00:00,2.8473,V ,Saturday,Winter
458,2024-01-20,03:00:00,2.75632,V ,Saturday,Winter
459,2024-01-20,04:00:00,2.23683,V ,Saturday,Winter
460,2024-01-20,05:00:00,1.89669,V ,Saturday,Winter
461,2024-01-20,06:00:00,1.71149,V ,Saturday,Winter
462,2024-01-20,07:00:00,2.03996,V ,Saturday,Winter
463,2024-01-20,08:00:00,3.18614,V ,Saturday,Winter
464,2024-01-20,09:00:00,4.09159,V ,Saturday,Winter
465,2024-01-20,10:00:00,9.24358,V ,Saturday,Winter
466,2024-01-20,11:00:00,9.652,V ,Saturday,Winter
467,2024-01-20,12:00:00,5.98633,V ,Saturday,Winter
468,2024-01-20,13:00:00,6.89178,V ,Saturday,Winter
469,2024-01-20,14:00:00,6.46975,V ,Saturday,Winter
470,2024-01-20,15:00:00,5.70951,V ,Saturday,Winter
471,2024-01-20,16:00:00,9.86637,V ,Saturday,Winter
472,2024-01-20,17:00:00,8.382,V ,Saturday,Winter
473,2024-01-20,18:00:00,11.82833,V ,Saturday,Winter
474,2024-01-20,19:00:00,11.68116,V ,Saturday,Winter
475,2024-01-20,20:00:00,10.91899,V ,Saturday,Winter
476,2024-01-20,21:00:00,7.48044,V ,Saturday,Winter
477,2024-01-20,22:00:00,4.4259,V ,Saturday,Winter
478,2024-01-20,23:00:00,3.71342,V ,Saturday,Winter
479,2024-01-20,24:00:00,2.90154,V ,Saturday,Winter
480,2024-01-21,01:00:00,3.55147,V ,Sunday,Winter
481,2024-01-21,02:00:00,2.40834,V ,Sunday,Winter
482,2024-01-21,03:00:00,2.23199,V ,Sunday,Winter
483,2024-01-21,04:00:00,3.08543,V ,Sunday,Winter
484,2024-01-21,05:00:00,2.85847,V ,Sunday,Winter
485,2024-01-21,06:00:00,3.19264,V ,Sunday,Winter
486,2024-01-21,07:00:00,3.85121,V ,Sunday,Winter
487,2024-01-21,08:00:00,4.46986,V ,Sunday,Winter
488,2024-01-21,09:00:00,8.1477,V ,Sunday,Winter
489,2024-01-21,10:00:00,4.7602,V ,Sunday,Winter
490,2024-01-21,11:00:00,4.31686,V ,Sunday,Winter
491,2024-01-21,12:00:00,4.12981,V ,Sunday,Winter
492,2024-01-21,13:00:00,7.51732,V ,Sunday,Winter
493,2024-01-21,14:00:00,21.23954,V ,Sunday,Winter
494,2024-01-21,15:00:00,14.07986,V ,Sunday,Winter
495,2024-01-21,16:00:00,15.19546,V ,Sunday,Winter
496,2024-01-21,17:00:00,6.66193,V ,Sunday,Winter
497,2024-01-21,18:00:00,6.08711,V ,Sunday,Winter
498,2024-01-21,19:00:00,4.50977,V ,Sunday,Winter
499,2024-01-21,20:00:00,3.93495,V ,Sunday,Winter
500,2024-01-21,21:00:00,3.60469,V ,Sunday,Winter
501,2024-01-21,22:00:00,2.22417,V ,Sunday,Winter
502,2024-01-21,23:00:00,1.46426,V ,Sunday,Winter
503,2024-01-21,24:00:00,1.00252,V ,Sunday,Winter
504,2024-01-22,01:00:00,1.12956,V ,Monday,Winter
505,2024-01-22,02:00:00,0.81666,V ,Monday,Winter
506,2024-01-22,03:00:00,0.80141,V ,Monday,Winter
507,2024-01-22,04:00:00,0.60464,V ,Monday,Winter
508,2024-01-22,05:00:00,0.8452,V ,Monday,Winter
509,2024-01-22,06:00:00,0.79945,V ,Monday,Winter
510,2024-01-22,07:00:00,1.46753,V ,Monday,Winter
511,2024-01-22,08:00:00,2.84748,V ,Monday,Winter
512,2024-01-22,09:00:00,3.65479,V ,Monday,Winter
514,2024-01-22,11:00:00,3.07232,V ,Monday,Winter
515,2024-01-22,12:00:00,3.44622,V ,Monday,Winter
516,2024-01-22,13:00:00,2.97099,V ,Monday,Winter
517,2024-01-22,14:00:00,3.35471,V ,Monday,Winter
518,2024-01-22,15:00:00,4.32288,V ,Monday,Winter
520,2024-01-22,17:00:00,4.28302,V ,Monday,Winter
521,2024-01-22,18:00:00,4.41832,V ,Monday,Winter
522,2024-01-22,19:00:00,3.70448,V ,Monday,Winter
523,2024-01-22,20:00:00,3.70841,V ,Monday,Winter
524,2024-01-22,21:00:00,3.31485,V ,Monday,Winter
525,2024-01-22,22:00:00,3.27893,V ,Monday,Winter
526,2024-01-22,23:00:00,2.12971,V ,Monday,Winter
527,2024-01-22,24:00:00,1.99049,V ,Monday,Winter
528,2024-01-23,01:00:00,1.13781,V ,Tuesday,Winter
529,2024-01-23,02:00:00,1.70802,V ,Tuesday,Winter
530,2024-01-23,03:00:00,1.66289,V ,Tuesday,Winter
531,2024-01-23,04:00:00,2.56594,V ,Tuesday,Winter
532,2024-01-23,05:00:00,1.37648,V ,Tuesday,Winter
533,2024-01-23,06:00:00,3.42909,V ,Tuesday,Winter
534,2024-01-23,07:00:00,4.6205,V ,Tuesday,Winter
535,2024-01-23,08:00:00,7.81287,V ,Tuesday,Winter
536,2024-01-23,09:00:00,15.54201,V ,Tuesday,Winter
537,2024-01-23,10:00:00,16.39537,V ,Tuesday,Winter
538,2024-01-23,11:00:00,15.73372,V ,Tuesday,Winter
539,2024-01-23,12:00:00,7.85082,V ,Tuesday,Winter
540,2024-01-23,13:00:00,12.90681,V ,Tuesday,Winter
541,2024-01-23,14:00:00,23.84473,V ,Tuesday,Winter
542,2024-01-23,15:00:00,34.37926,V ,Tuesday,Winter
543,2024-01-23,16:00:00,38.12802,V ,Tuesday,Winter
544,2024-01-23,17:00:00,8.04959,V ,Tuesday,Winter
545,2024-01-23,18:00:00,5.0462,V ,Tuesday,Winter
546,2024-01-23,19:00:00,2.41883,V ,Tuesday,Winter
547,2024-01-23,20:00:00,2.84844,V ,Tuesday,Winter
548,2024-01-23,21:00:00,1.84601,V ,Tuesday,Winter
549,2024-01-23,22:00:00,1.32484,V ,Tuesday,Winter
550,2024-01-23,23:00:00,0.941,V ,Tuesday,Winter
551,2024-01-23,24:00:00,0.7481,V ,Tuesday,Winter
552,2024-01-24,01:00:00,0.62627,V ,Wednesday,Winter
553,2024-01-24,02:00:00,0.81727,V ,Wednesday,Winter
554,2024-01-24,03:00:00,0.56326,V ,Wednesday,Winter
555,2024-01-24,04:00:00,0.7065,V ,Wednesday,Winter
556,2024-01-24,05:00:00,0.42196,V ,Wednesday,Winter
557,2024-01-24,06:00:00,1.0466,V ,Wednesday,Winter
558,2024-01-24,07:00:00,1.42275,V ,Wednesday,Winter
559,2024-01-24,08:00:00,2.4674,V ,Wednesday,Winter
560,2024-01-24,09:00:00,3.03845,V ,Wednesday,Winter
561,2024-01-24,10:00:00,2.93905,V ,Wednesday,Winter
562,2024-01-24,11:00:00,2.50736,V ,Wednesday,Winter
563,2024-01-24,12:00:00,2.54731,V ,Wednesday,Winter
564,2024-01-24,13:00:00,3.07061,V ,Wednesday,Winter
565,2024-01-24,14:00:00,3.64361,V ,Wednesday,Winter
566,2024-01-24,15:00:00,3.67967,V ,Wednesday,Winter
567,2024-01-24,16:00:00,5.50779,V ,Wednesday,Winter
568,2024-01-24,17:00:00,7.52691,V ,Wednesday,Winter
569,2024-01-24,18:00:00,9.3453,V ,Wednesday,Winter
570,2024-01-24,19:00:00,8.19541,V ,Wednesday,Winter
571,2024-01-24,20:00:00,6.95587,V ,Wednesday,Winter
572,2024-01-24,21:00:00,7.53081,V ,Wednesday,Winter
573,2024-01-24,22:00:00,8.9136,V ,Wednesday,Winter
574,2024-01-24,23:00:00,9.19036,V ,Wednesday,Winter
575,2024-01-24,24:00:00,8.18567,V ,Wednesday,Winter
576,2024-01-25,01:00:00,18.82775,V ,Thursday,Winter
577,2024-01-25,02:00:00,22.38641,V ,Thursday,Winter
578,2024-01-25,03:00:00,20.57289,V ,Thursday,Winter
579,2024-01-25,04:00:00,11.62931,V ,Thursday,Winter
580,2024-01-25,05:00:00,19.45686,V ,Thursday,Winter
581,2024-01-25,06:00:00,24.93865,V ,Thursday,Winter
582,2024-01-25,07:00:00,21.37958,V ,Thursday,Winter
583,2024-01-25,08:00:00,43.6809,V ,Thursday,Winter
584,2024-01-25,09:00:00,43.57852,V ,Thursday,Winter
585,2024-01-25,10:00:00,45.84898,V ,Thursday,Winter
586,2024-01-25,11:00:00,14.42026,V ,Thursday,Winter
587,2024-01-25,12:00:00,15.01212,V ,Thursday,Winter
588,2024-01-25,13:00:00,15.03151,V ,Thursday,Winter
589,2024-01-25,14:00:00,14.1795,V ,Thursday,Winter
590,2024-01-25,15:00:00,32.08055,V ,Thursday,Winter
591,2024-01-25,16:00:00,39.26777,V ,Thursday,Winter
592,2024-01-25,17:00:00,28.87349,V ,Thursday,Winter
593,2024-01-25,18:00:00,16.12692,V ,Thursday,Winter
594,2024-01-25,19:00:00,11.63513,V ,Thursday,Winter
595,2024-01-25,20:00:00,13.07582,V ,Thursday,Winter
596,2024-01-25,21:00:00,10.77537,V ,Thursday,Winter
597,2024-01-25,22:00:00,8.43879,V ,Thursday,Winter
598,2024-01-25,23:00:00,4.05222,V ,Thursday,Winter
599,2024-01-25,24:00:00,3.24216,V ,Thursday,Winter
600,2024-01-26,01:00:00,1.96715,V ,Friday,Winter
601,2024-01-26,02:00:00,1.3301,V ,Friday,Winter
602,2024-01-26,03:00:00,0.60569,V ,Friday,Winter
603,2024-01-26,04:00:00,0.61341,V ,Friday,Winter
604,2024-01-26,05:00:00,1.22875,V ,Friday,Winter
605,2024-01-26,06:00:00,1.13319,V ,Friday,Winter
606,2024-01-26,07:00:00,2.7099,V ,Friday,Winter
607,2024-01-26,08:00:00,5.09886,V ,Friday,Winter
608,2024-01-26,09:00:00,8.72236,V ,Friday,Winter
609,2024-01-26,10:00:00,7.22769,V ,Friday,Winter
610,2024-01-26,11:00:00,5.83245,V ,Friday,Winter
611,2024-01-26,12:00:00,4.25959,V ,Friday,Winter
612,2024-01-26,13:00:00,3.64039,V ,Friday,Winter
613,2024-01-26,14:00:00,3.50285,V ,Friday,Winter
614,2024-01-26,15:00:00,3.93865,V ,Friday,Winter
615,2024-01-26,16:00:00,5.79818,V ,Friday,Winter
616,2024-01-26,17:00:00,4.99558,V ,Friday,Winter
617,2024-01-26,18:00:00,6.57615,V ,Friday,Winter
618,2024-01-26,19:00:00,6.42124,V ,Friday,Winter
619,2024-01-26,20:00:00,5.56893,V ,Friday,Winter
620,2024-01-26,21:00:00,5.28226,V ,Friday,Winter
621,2024-01-26,22:00:00,4.24077,V ,Friday,Winter
622,2024-01-26,23:00:00,3.96181,V ,Friday,Winter
623,2024-01-26,24:00:00,3.33103,V ,Friday,Winter
624,2024-01-27,01:00:00,2.85739,V ,Saturday,Winter
625,2024-01-27,02:00:00,1.70778,V ,Saturday,Winter
626,2024-01-27,03:00:00,1.94995,V ,Saturday,Winter
627,2024-01-27,04:00:00,1.90792,V ,Saturday,Winter
628,2024-01-27,05:00:00,1.85244,V ,Saturday,Winter
629,2024-01-27,06:00:00,1.95187,V ,Saturday,Winter
630,2024-01-27,07:00:00,1.70713,V ,Saturday,Winter
631,2024-01-27,08:00:00,2.08948,V ,Saturday,Winter
632,2024-01-27,09:00:00,2.71273,V ,Saturday,Winter
633,2024-01-27,10:00:00,3.28049,V ,Saturday,Winter
634,2024-01-27,11:00:00,3.56918,V ,Saturday,Winter
635,2024-01-27,12:00:00,3.84057,V ,Saturday,Winter
636,2024-01-27,13:00:00,4.26111,V ,Saturday,Winter
637,2024-01-27,14:00:00,4.50392,V ,Saturday,Winter
638,2024-01-27,15:00:00,5.3815,V ,Saturday,Winter
639,2024-01-27,16:00:00,5.14446,V ,Saturday,Winter
640,2024-01-27,17:00:00,6.62222,V ,Saturday,Winter
641,2024-01-27,18:00:00,8.77487,V ,Saturday,Winter
642,2024-01-27,19:00:00,8.87046,V ,Saturday,Winter
643,2024-01-27,20:00:00,7.96237,V ,Saturday,Winter
644,2024-01-27,21:00:00,6.48653,V ,Saturday,Winter
645,2024-01-27,22:00:00,6.96447,V ,Saturday,Winter
646,2024-01-27,23:00:00,4.82142,V ,Saturday,Winter
647,2024-01-27,24:00:00,3.94961,V ,Saturday,Winter
648,2024-01-28,01:00:00,4.19952,V ,Sunday,Winter
649,2024-01-28,02:00:00,4.51569,V ,Sunday,Winter
650,2024-01-28,03:00:00,4.68334,V ,Sunday,Winter
651,2024-01-28,04:00:00,3.52828,V ,Sunday,Winter
652,2024-01-28,05:00:00,2.57402,V ,Sunday,Winter
653,2024-01-28,06:00:00,2.00414,V ,Sunday,Winter
654,2024-01-28,07:00:00,2.71171,V ,Sunday,Winter
655,2024-01-28,08:00:00,3.90502,V ,Sunday,Winter
656,2024-01-28,09:00:00,4.04844,V ,Sunday,Winter
657,2024-01-28,10:00:00,4.62406,V ,Sunday,Winter
658,2024-01-28,11:00:00,4.19569,V ,Sunday,Winter
659,2024-01-28,12:00:00,5.67202,V ,Sunday,Winter
660,2024-01-28,13:00:00,4.94724,V ,Sunday,Winter
661,2024-01-28,14:00:00,3.98533,V ,Sunday,Winter
662,2024-01-28,15:00:00,5.61657,V ,Sunday,Winter
663,2024-01-28,16:00:00,4.99314,V ,Sunday,Winter
664,2024-01-28,17:00:00,5.389,V ,Sunday,Winter
665,2024-01-28,18:00:00,5.81545,V ,Sunday,Winter
666,2024-01-28,19:00:00,4.76557,V ,Sunday,Winter
667,2024-01-28,20:00:00,3.67362,V ,Sunday,Winter
668,2024-01-28,21:00:00,2.66964,V ,Sunday,Winter
669,2024-01-28,22:00:00,2.90486,V ,Sunday,Winter
670,2024-01-28,23:00:00,4.14788,V ,Sunday,Winter
671,2024-01-28,24:00:00,4.47872,V ,Sunday,Winter
672,2024-01-29,01:00:00,5.91742,V ,Monday,Winter
673,2024-01-29,02:00:00,2.85672,V ,Monday,Winter
674,2024-01-29,03:00:00,3.38595,V ,Monday,Winter
675,2024-01-29,04:00:00,4.34813,V ,Monday,Winter
676,2024-01-29,05:00:00,3.91772,V ,Monday,Winter
677,2024-01-29,06:00:00,6.10427,V ,Monday,Winter
678,2024-01-29,07:00:00,11.36866,V ,Monday,Winter
679,2024-01-29,08:00:00,17.6145,V ,Monday,Winter
680,2024-01-29,09:00:00,19.0856,V ,Monday,Winter
681,2024-01-29,10:00:00,37.50359,V ,Monday,Winter
682,2024-01-29,11:00:00,38.52049,V ,Monday,Winter
683,2024-01-29,12:00:00,39.77223,V ,Monday,Winter
684,2024-01-29,13:00:00,43.41348,V ,Monday,Winter
685,2024-01-29,14:00:00,35.33369,V ,Monday,Winter
686,2024-01-29,15:00:00,38.00966,V ,Monday,Winter
687,2024-01-29,16:00:00,29.17897,V ,Monday,Winter
688,2024-01-29,17:00:00,17.27593,V ,Monday,Winter
689,2024-01-29,18:00:00,21.46536,V ,Monday,Winter
690,2024-01-29,19:00:00,15.61377,V ,Monday,Winter
691,2024-01-29,20:00:00,17.55002,V ,Monday,Winter
692,2024-01-29,21:00:00,18.28997,V ,Monday,Winter
693,2024-01-29,22:00:00,15.81672,V ,Monday,Winter
694,2024-01-29,23:00:00,10.44288,V ,Monday,Winter
695,2024-01-29,24:00:00,6.62652,V ,Monday,Winter
696,2024-01-30,01:00:00,8.68099,V ,Tuesday,Winter
697,2024-01-30,02:00:00,5.63134,V ,Tuesday,Winter
698,2024-01-30,03:00:00,2.76893,V ,Tuesday,Winter
699,2024-01-30,04:00:00,2.28487,V ,Tuesday,Winter
700,2024-01-30,05:00:00,2.18919,V ,Tuesday,Winter
701,2024-01-30,06:00:00,4.15245,V ,Tuesday,Winter
702,2024-01-30,07:00:00,5.24705,V ,Tuesday,Winter
703,2024-01-30,08:00:00,10.26248,V ,Tuesday,Winter
704,2024-01-30,09:00:00,15.50195,V ,Tuesday,Winter
705,2024-01-30,10:00:00,14.44809,V ,Tuesday,Winter
706,2024-01-30,11:00:00,9.98777,V ,Tuesday,Winter
707,2024-01-30,12:00:00,10.17392,V ,Tuesday,Winter
708,2024-01-30,13:00:00,9.25315,V ,Tuesday,Winter
709,2024-01-30,14:00:00,8.38022,V ,Tuesday,Winter
710,2024-01-30,15:00:00,7.70053,V ,Tuesday,Winter
711,2024-01-30,16:00:00,7.76164,V ,Tuesday,Winter
712,2024-01-30,17:00:00,9.2522,V ,Tuesday,Winter
713,2024-01-30,18:00:00,13.70683,V ,Tuesday,Winter
714,2024-01-30,19:00:00,8.01788,V ,Tuesday,Winter
715,2024-01-30,20:00:00,6.92328,V ,Tuesday,Winter
716,2024-01-30,21:00:00,8.68951,V ,Tuesday,Winter
717,2024-01-30,22:00:00,7.97951,V ,Tuesday,Winter
718,2024-01-30,23:00:00,6.8295,V ,Tuesday,Winter
719,2024-01-30,24:00:00,4.72651,V ,Tuesday,Winter
720,2024-01-31,01:00:00,3.75438,V ,Wednesday,Winter
721,2024-01-31,02:00:00,2.66971,V ,Wednesday,Winter
722,2024-01-31,03:00:00,2.04825,V ,Wednesday,Winter
723,2024-01-31,04:00:00,1.90469,V ,Wednesday,Winter
724,2024-01-31,05:00:00,2.05391,V ,Wednesday,Winter
725,2024-01-31,06:00:00,2.14773,V ,Wednesday,Winter
726,2024-01-31,07:00:00,2.32971,V ,Wednesday,Winter
727,2024-01-31,08:00:00,2.6628,V ,Wednesday,Winter
728,2024-01-31,09:00:00,3.81127,V ,Wednesday,Winter
729,2024-01-31,10:00:00,3.47818,V ,Wednesday,Winter
730,2024-01-31,11:00:00,3.27923,V ,Wednesday,Winter
731,2024-01-31,12:00:00,3.61232,V ,Wednesday,Winter
732,2024-01-31,13:00:00,3.572,V ,Wednesday,Winter
733,2024-01-31,14:00:00,3.80561,V ,Wednesday,Winter
734,2024-01-31,15:00:00,4.99251,V ,Wednesday,Winter
735,2024-01-31,16:00:00,4.52529,V ,Wednesday,Winter
736,2024-01-31,17:00:00,4.86026,V ,Wednesday,Winter
737,2024-01-31,18:00:00,5.38664,V ,Wednesday,Winter
738,2024-01-31,19:00:00,4.42393,V ,Wednesday,Winter
739,2024-01-31,20:00:00,4.68016,V ,Wednesday,Winter
740,2024-01-31,21:00:00,4.96351,V ,Wednesday,Winter
741,2024-01-31,22:00:00,2.42542,V ,Wednesday,Winter
742,2024-01-31,23:00:00,2.4827,V ,Wednesday,Winter
743,2024-01-31,24:00:00,2.52112,V ,Wednesday,Winter
744,2024-01-02,01:00:00,1.76955,V ,Tuesday,Winter
745,2024-01-02,02:00:00,1.01367,V ,Tuesday,Winter
746,2024-01-02,03:00:00,1.32716,V ,Tuesday,Winter
747,2024-01-02,04:00:00,0.61665,V ,Tuesday,Winter
748,2024-01-02,05:00:00,0.70863,V ,Tuesday,Winter
749,2024-01-02,06:00:00,1.80584,V ,Tuesday,Winter
750,2024-01-02,07:00:00,3.194,V ,Tuesday,Winter
751,2024-01-02,08:00:00,7.93478,V ,Tuesday,Winter
752,2024-01-02,09:00:00,10.25778,V ,Tuesday,Winter
753,2024-01-02,10:00:00,13.78311,V ,Tuesday,Winter
754,2024-01-02,11:00:00,6.70431,V ,Tuesday,Winter
755,2024-01-02,12:00:00,6.79629,V ,Tuesday,Winter
756,2024-01-02,13:00:00,3.45869,V ,Tuesday,Winter
757,2024-01-02,14:00:00,5.00172,V ,Tuesday,Winter
758,2024-01-02,15:00:00,3.90076,V ,Tuesday,Winter
759,2024-01-02,16:00:00,4.04061,V ,Tuesday,Winter
760,2024-01-02,17:00:00,5.67749,V ,Tuesday,Winter
761,2024-01-02,18:00:00,6.9183,V ,Tuesday,Winter
762,2024-01-02,19:00:00,7.54433,V ,Tuesday,Winter
763,2024-01-02,20:00:00,6.33638,V ,Tuesday,Winter
764,2024-01-02,21:00:00,4.44515,V ,Tuesday,Winter
765,2024-01-02,22:00:00,3.2982,V ,Tuesday,Winter
766,2024-01-02,23:00:00,2.04705,V ,Tuesday,Winter
767,2024-01-02,24:00:00,1.32904,V ,Tuesday,Winter
768,2024-02-02,01:00:00,1.33075,V ,Friday,Winter
769,2024-02-02,02:00:00,1.13922,V ,Friday,Winter
770,2024-02-02,03:00:00,1.28722,V ,Friday,Winter
771,2024-02-02,04:00:00,1.13984,V ,Friday,Winter
772,2024-02-02,05:00:00,0.56152,V ,Friday,Winter
773,2024-02-02,06:00:00,0.75678,V ,Friday,Winter
774,2024-02-02,07:00:00,1.28722,V ,Friday,Winter
775,2024-02-02,08:00:00,2.5247,V ,Friday,Winter
776,2024-02-02,09:00:00,2.37732,V ,Friday,Winter
777,2024-02-02,10:00:00,2.04027,V ,Friday,Winter
778,2024-02-02,11:00:00,3.38964,V ,Friday,Winter
779,2024-02-02,12:00:00,3.55876,V ,Friday,Winter
780,2024-02-02,13:00:00,5.15128,V ,Friday,Winter
781,2024-02-02,14:00:00,4.60284,V ,Friday,Winter
782,2024-02-02,15:00:00,4.92681,V ,Friday,Winter
783,2024-02-02,16:00:00,3.37538,V ,Friday,Winter
784,2024-02-02,17:00:00,3.62039,V ,Friday,Winter
785,2024-02-02,18:00:00,3.43447,V ,Friday,Winter
786,2024-02-02,19:00:00,3.04394,V ,Friday,Winter
787,2024-02-02,20:00:00,2.52843,V ,Friday,Winter
788,2024-02-02,21:00:00,2.76038,V ,Friday,Winter
789,2024-02-02,22:00:00,2.57445,V ,Friday,Winter
790,2024-02-02,23:00:00,1.76045,V ,Friday,Winter
791,2024-02-02,24:00:00,1.89849,V ,Friday,Winter
792,2024-03-02,01:00:00,1.33121,V ,Saturday,Spring
793,2024-03-02,02:00:00,0.62376,V ,Saturday,Spring
794,2024-03-02,03:00:00,0.7552,V ,Saturday,Spring
795,2024-03-02,04:00:00,1.78073,V ,Saturday,Spring
796,2024-03-02,05:00:00,1.09234,V ,Saturday,Spring
797,2024-03-02,06:00:00,1.18814,V ,Saturday,Spring
798,2024-03-02,07:00:00,0.7552,V ,Saturday,Spring
799,2024-03-02,08:00:00,1.23418,V ,Saturday,Spring
800,2024-03-02,09:00:00,2.56972,V ,Saturday,Spring
801,2024-03-02,10:00:00,2.56972,V ,Saturday,Spring
802,2024-03-02,11:00:00,2.13307,V ,Saturday,Spring
803,2024-03-02,12:00:00,2.36141,V ,Saturday,Spring
804,2024-03-02,13:00:00,2.45534,V ,Saturday,Spring
805,2024-03-02,14:00:00,2.59903,V ,Saturday,Spring
806,2024-03-02,15:00:00,2.22887,V ,Saturday,Spring
807,2024-03-02,16:00:00,2.75574,V ,Saturday,Spring
808,2024-03-02,17:00:00,5.96299,V ,Saturday,Spring
809,2024-03-02,18:00:00,4.66977,V ,Saturday,Spring
810,2024-03-02,19:00:00,3.09845,V ,Saturday,Spring
811,2024-03-02,20:00:00,2.38371,V ,Saturday,Spring
812,2024-03-02,21:00:00,2.24002,V ,Saturday,Spring
813,2024-03-02,22:00:00,2.5753,V ,Saturday,Spring
814,2024-03-02,23:00:00,2.19026,V ,Saturday,Spring
815,2024-03-02,24:00:00,1.61921,V ,Saturday,Spring
816,2024-04-02,01:00:00,1.26285,V ,Tuesday,Spring
817,2024-04-02,02:00:00,0.82308,V ,Tuesday,Spring
818,2024-04-02,03:00:00,1.28438,V ,Tuesday,Spring
819,2024-04-02,04:00:00,0.56385,V ,Tuesday,Spring
820,2024-04-02,05:00:00,0.95084,V ,Tuesday,Spring
821,2024-04-02,06:00:00,0.70943,V ,Tuesday,Spring
822,2024-04-02,07:00:00,1.61606,V ,Tuesday,Spring
823,2024-04-02,08:00:00,1.13694,V ,Tuesday,Spring
824,2024-04-02,09:00:00,2.00305,V ,Tuesday,Spring
825,2024-04-02,10:00:00,2.23522,V ,Tuesday,Spring
826,2024-04-02,11:00:00,2.13569,V ,Tuesday,Spring
827,2024-04-02,12:00:00,1.9422,V ,Tuesday,Spring
828,2024-04-02,13:00:00,2.7493,V ,Tuesday,Spring
829,2024-04-02,14:00:00,3.37401,V ,Tuesday,Spring
830,2024-04-02,15:00:00,4.1443,V ,Tuesday,Spring
831,2024-04-02,16:00:00,5.39001,V ,Tuesday,Spring
832,2024-04-02,17:00:00,5.30158,V ,Tuesday,Spring
833,2024-04-02,18:00:00,4.10933,V ,Tuesday,Spring
834,2024-04-02,19:00:00,5.49138,V ,Tuesday,Spring
835,2024-04-02,20:00:00,6.31514,V ,Tuesday,Spring
836,2024-04-02,21:00:00,6.98405,V ,Tuesday,Spring
837,2024-04-02,22:00:00,7.32129,V ,Tuesday,Spring
838,2024-04-02,23:00:00,13.01727,V ,Tuesday,Spring
839,2024-04-02,24:00:00,8.03997,V ,Tuesday,Spring
840,2024-05-02,01:00:00,0.50631,V ,Thursday,Spring
841,2024-05-02,02:00:00,0.3736,V ,Thursday,Spring
842,2024-05-02,03:00:00,0.5696,V ,Thursday,Spring
843,2024-05-02,04:00:00,0.51983,V ,Thursday,Spring
844,2024-05-02,05:00:00,0.37605,V ,Thursday,Spring
845,2024-05-02,06:00:00,0.56776,V ,Thursday,Spring
846,2024-05-02,07:00:00,0.94749,V ,Thursday,Spring
847,2024-05-02,08:00:00,1.66271,V ,Thursday,Spring
848,2024-05-02,09:00:00,2.5678,V ,Thursday,Spring
849,2024-05-02,10:00:00,2.66733,V ,Thursday,Spring
850,2024-05-02,11:00:00,2.23415,V ,Thursday,Spring
851,2024-05-02,12:00:00,2.23415,V ,Thursday,Spring
852,2024-05-02,13:00:00,1.94291,V ,Thursday,Spring
853,2024-05-02,14:00:00,2.3208,V ,Thursday,Spring
854,2024-05-02,15:00:00,2.71342,V ,Thursday,Spring
855,2024-05-02,16:00:00,3.13924,V ,Thursday,Spring
856,2024-05-02,17:00:00,2.81111,V ,Thursday,Spring
857,2024-05-02,18:00:00,2.6194,V ,Thursday,Spring
858,2024-05-02,19:00:00,2.48299,V ,Thursday,Spring
859,2024-05-02,20:00:00,3.03976,V ,Thursday,Spring
860,2024-05-02,21:00:00,2.96968,V ,Thursday,Spring
861,2024-05-02,22:00:00,2.84431,V ,Thursday,Spring
862,2024-05-02,23:00:00,3.03602,V ,Thursday,Spring
863,2024-05-02,24:00:00,1.89682,V ,Thursday,Spring
864,2024-06-02,01:00:00,1.01054,V ,Sunday,Summer
865,2024-06-02,02:00:00,1.01298,V ,Sunday,Summer
866,2024-06-02,03:00:00,0.56614,V ,Sunday,Summer
867,2024-06-02,04:00:00,0.56247,V ,Sunday,Summer
868,2024-06-02,05:00:00,1.91217,V ,Sunday,Summer
869,2024-06-02,06:00:00,1.23915,V ,Sunday,Summer
